2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,3,2,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0,191,1,1,1,1,1,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,2,2,2,0,0,2,4,2,2,2,2,2,2,2,0,0,0,0,1,0
0,0,0,0,0,2,4,2,0,0,2,2,2,2,2,2,2,2,2,0,0,0,0,1,0
2,2,2,2,1,1,1,1,1,1201,3,2,2,2,2,2,2,2,3,2201,1,1,1,1,0
2,2,2,4,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,0,1,0
2,2,2,2,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,0,1,0
0,0,0,0,1,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,1,0
2,2,2,2,1,4,2,2,2,0,2,4,2,2,2,2,2,2,2,0,2,2,2,1,0
2,2,2,4,1,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,2,2,4,1,0
2,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,1,0
0,0,0,0,1,2,2,2,2,0,0,1,0,2,2,2,0,0,0,0,0,0,0,1,0
2,2,2,2,1,4,2,2,2,0,0,1,0,2,2,2,0,0,0,0,0,0,0,1,0
2,2,2,4,1,2,2,2,2,0,0,1,0,2,2,2,0,0,0,0,2,2,2,4,2
2,2,2,2,1,0,0,0,0,0,0,1,0,2,4,2,0,0,0,0,2,2,2,2,2
0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,211,3,2,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
