2,2,2,2,0,0,2,2,2,2,0,0,2,2,2,2,0,0,2,2,2,2,0,0,0
2,2,3,2,0,0,2,2,3,2,0,0,2,2,4,2,0,0,2,2,4,2,0,0,0
0,1,271,1,1,1,1,1,291,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,2,2,2,2,2,0,0,0,2,2,2,2,0,0,2,2,2,2,0,1,0
0,1,0,0,2,2,2,2,2,0,0,0,2,2,3,2,0,0,2,2,4,2,0,1,0
0,1,1,311,3,2,2,2,2,0,0,1,1,1,331,1,1,1,1,1,1,1,0,1,0
0,1,0,0,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0,0,2,2,2,2,2,0,0,1,2,2,0,2,2,1,2,2,0,0,0,1,0
0,1,0,0,2,2,2,2,2,0,0,1,2,2,0,2,2,1,2,2,0,0,0,1,0
0,1,0,0,0,0,0,0,0,0,0,1,4,2,0,2,3,351,4,2,0,0,0,1,0
0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,2,2,1,2,2,0,0,0,-31,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,371,3,2,0,0,0,0,2,2,2,2,4,1,0
0,0,0,2,4,1,0,0,0,0,0,1,2,2,0,0,0,0,2,2,2,2,0,1,0
0,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,2,0,1,0
0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,2,2,2,2,4,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,1,391,1,1,1,1,1,1,1,0,0,0,411,0,0,0,0,0,0,0,2,2,4,2
0,2,3,2,2,0,2,2,4,2,0,0,2,3,2,2,0,0,0,0,0,2,2,2,2
0,2,2,2,2,0,2,2,2,2,0,0,2,2,2,2,0,0,0,0,0,2,2,2,2
