2,2,2,3,301,1,1,1,1,1,291,1,1,1,291,1,261,1,1,1,261,1,1,231,3
2,2,2,2,0,4,2,2,4,0,3,2,2,2,3,0,3,2,2,2,3,0,0,0,0
2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,0,0,0,0
2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,0,0,0,0
2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2
0,0,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2
0,0,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2
0,0,4,2,2,2,4,0,4,2,2,2,4,0,4,2,2,2,4,0,3,2,2,2,4
3,221,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,211,1,1,1,1
0,0,4,2,2,2,4,0,4,2,2,2,4,0,4,2,2,2,4,0,4,2,2,2,4
0,0,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2
0,0,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2
0,0,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
